pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20295103	-0.7256926	0.8935574	0.95285964	1	50	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4125	tags=20%, list=23%, signal=26%		negative	FALSE	FALSE
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25970984	-0.7246099	0.8391167	0.95318925	1	17	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2776	tags=24%, list=15%, signal=28%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2552961	-0.724615	0.8440945	0.95354867	1	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4750	tags=39%, list=26%, signal=53%		negative	FALSE	FALSE
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24137017	0.74400157	0.84788734	0.9554349	1	17	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4376	tags=35%, list=24%, signal=46%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21227638	0.74306566	0.86834735	0.95552474	1	27	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3074	tags=26%, list=17%, signal=31%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20514269	-0.72142464	0.8948905	0.9559871	1	45	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1890	tags=16%, list=10%, signal=17%		negative	FALSE	FALSE
GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23559667	0.74112576	0.8174387	0.9567058	1	20	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5088	tags=35%, list=28%, signal=49%		positive	FALSE	FALSE
GOBP_PHAGOSOME_MATURATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22818436	-0.7192721	0.878882	0.9577202	1	28	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2232	tags=14%, list=12%, signal=16%		negative	FALSE	FALSE
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21579243	-0.71849525	0.8892261	0.95811373	1	35	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4236	tags=23%, list=23%, signal=30%		negative	FALSE	FALSE
GOBP_PROTEIN_BRANCHED_POLYUBIQUITINATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2497619	-0.7118118	0.8460317	0.9582035	1	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6519	tags=44%, list=36%, signal=69%		negative	FALSE	FALSE
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2032274	-0.7120931	0.91114247	0.95831674	1	45	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4483	tags=24%, list=25%, signal=32%		negative	FALSE	FALSE
GOBP_METANEPHROS_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22543469	-0.7148403	0.86634463	0.958344	1	30	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4483	tags=33%, list=25%, signal=44%		negative	FALSE	FALSE
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20653866	-0.7174733	0.8857143	0.9583896	1	44	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6255	tags=41%, list=34%, signal=62%		negative	FALSE	FALSE
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2150089	-0.7138883	0.8902256	0.95848507	1	31	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2875	tags=19%, list=16%, signal=23%		negative	FALSE	FALSE
GOBP_RESPONSE_TO_TUMOR_CELL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20108896	-0.7150752	0.8940678	0.95849395	1	46	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	413	tags=7%, list=2%, signal=7%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23447978	-0.7122577	0.88095236	0.95853144	1	25	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3032	tags=16%, list=17%, signal=19%		negative	FALSE	FALSE
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2215238	-0.7130389	0.8805513	0.958545	1	31	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6645	tags=45%, list=37%, signal=71%		negative	FALSE	FALSE
GOBP_LACTATE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25796872	-0.7169208	0.8251634	0.9585682	1	16	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4219	tags=31%, list=23%, signal=41%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20386747	-0.7125712	0.90538573	0.95858026	1	42	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1532	tags=12%, list=8%, signal=13%		negative	FALSE	FALSE
GOBP_REGULATION_OF_CELLULAR_SENESCENCE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20781441	-0.71760374	0.8965015	0.95863205	1	44	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4016	tags=27%, list=22%, signal=35%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21911985	-0.713334	0.87627363	0.95863277	1	31	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3990	tags=19%, list=22%, signal=25%		negative	FALSE	FALSE
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.235567	-0.71529627	0.87308866	0.95865065	1	24	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5115	tags=42%, list=28%, signal=58%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.186086	-0.71641517	0.93051773	0.9586909	1	77	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4495	tags=25%, list=25%, signal=33%		negative	FALSE	FALSE
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.17743833	-0.71550405	0.9537037	0.95882034	1	102	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5184	tags=29%, list=28%, signal=41%		negative	FALSE	FALSE
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24802217	-0.7139139	0.8245877	0.95882857	1	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5462	tags=44%, list=30%, signal=63%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2222668	-0.7155778	0.8828968	0.9591153	1	28	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3192	tags=18%, list=18%, signal=22%		negative	FALSE	FALSE
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21127377	-0.7082265	0.8921283	0.9599506	1	35	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4125	tags=20%, list=23%, signal=26%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2379708	0.73719925	0.82608694	0.9600049	1	17	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2053	tags=18%, list=11%, signal=20%		positive	FALSE	FALSE
GOBP_VIRAL_RELEASE_FROM_HOST_CELL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22366251	-0.70895886	0.8785607	0.9600361	1	27	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1802	tags=11%, list=10%, signal=12%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_DEGRANULATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2614623	-0.70765793	0.87459284	0.9601012	1	16	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4502	tags=31%, list=25%, signal=41%		negative	FALSE	FALSE
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23990345	-0.7072315	0.88206786	0.9601143	1	20	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2237	tags=20%, list=12%, signal=23%		negative	FALSE	FALSE
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23903844	-0.70834225	0.88338655	0.9602126	1	20	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5495	tags=40%, list=30%, signal=57%		negative	FALSE	FALSE
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25061738	-0.70906544	0.85603714	0.96030045	1	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6727	tags=33%, list=37%, signal=53%		negative	FALSE	FALSE
GOBP_SPHINGOMYELIN_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23536548	0.7359593	0.8341837	0.9603123	1	18	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1325	tags=17%, list=7%, signal=18%		positive	FALSE	FALSE
GOBP_PLATELET_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2300912	-0.7055987	0.8979266	0.96083164	1	24	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	993	tags=13%, list=5%, signal=13%		negative	FALSE	FALSE
GOBP_GAP_JUNCTION_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24555191	-0.70572084	0.8586626	0.9610907	1	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6618	tags=50%, list=36%, signal=78%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23115632	0.73286724	0.8534483	0.96160996	1	19	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5426	tags=32%, list=30%, signal=45%		positive	FALSE	FALSE
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20122692	0.7333604	0.8836565	0.9620164	1	31	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	7019	tags=58%, list=39%, signal=94%		positive	FALSE	FALSE
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21906728	-0.7027476	0.89009285	0.9628948	1	30	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1981	tags=13%, list=11%, signal=15%		negative	FALSE	FALSE
GOBP_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21284394	-0.7016981	0.8993902	0.9634095	1	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5292	tags=34%, list=29%, signal=48%		negative	FALSE	FALSE
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21701962	0.7300687	0.84788734	0.96350265	1	24	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3518	tags=29%, list=19%, signal=36%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24344268	-0.7004192	0.8813291	0.96373403	1	20	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6749	tags=40%, list=37%, signal=64%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.1845904	-0.7006542	0.9370629	0.96389616	1	69	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6095	tags=30%, list=33%, signal=46%		negative	FALSE	FALSE
GOBP_PROTEIN_TARGETING_TO_LYSOSOME	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21738604	-0.6987992	0.887538	0.96401757	1	31	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5786	tags=39%, list=32%, signal=57%		negative	FALSE	FALSE
GOBP_NEURON_FATE_SPECIFICATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22305301	-0.69952816	0.9039634	0.96412635	1	25	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4391	tags=32%, list=24%, signal=42%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.26472107	-0.69733477	0.8531353	0.9641304	1	15	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3016	tags=27%, list=17%, signal=32%		negative	FALSE	FALSE
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.17105697	-0.69888586	0.9681275	0.96431124	1	104	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4407	tags=26%, list=24%, signal=34%		negative	FALSE	FALSE
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20151757	-0.6974648	0.9218524	0.9644049	1	41	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3081	tags=22%, list=17%, signal=26%		negative	FALSE	FALSE
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24360184	-0.697594	0.8867624	0.96466136	1	19	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3234	tags=21%, list=18%, signal=26%		negative	FALSE	FALSE
GOBP_PEPTIDYL_CYSTEINE_MODIFICATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23376319	-0.6944334	0.8806202	0.9650586	1	21	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2871	tags=19%, list=16%, signal=23%		negative	FALSE	FALSE
GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20478086	0.72736996	0.89032257	0.96521807	1	30	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3703	tags=30%, list=20%, signal=38%		positive	FALSE	FALSE
GOBP_MICROVILLUS_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23039275	-0.69499165	0.89102566	0.96533227	1	23	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3106	tags=22%, list=17%, signal=26%		negative	FALSE	FALSE
GOBP_AMINE_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20428546	-0.6954364	0.8908297	0.96533823	1	38	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	996	tags=8%, list=5%, signal=8%		negative	FALSE	FALSE
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.19063002	-0.69446075	0.9290883	0.9653944	1	59	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4555	tags=25%, list=25%, signal=34%		negative	FALSE	FALSE
GOBP_CELL_CELL_RECOGNITION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.18447365	-0.69250613	0.9521858	0.9662126	1	65	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4626	tags=28%, list=25%, signal=37%		negative	FALSE	FALSE
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PEROXISOME	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23938732	-0.6914814	0.8805733	0.966619	1	20	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4674	tags=25%, list=26%, signal=34%		negative	FALSE	FALSE
GOBP_PORE_COMPLEX_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24674267	-0.69027555	0.8887015	0.9671716	1	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2398	tags=17%, list=13%, signal=19%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25549108	-0.6885016	0.88273615	0.96817064	1	15	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5184	tags=40%, list=28%, signal=56%		negative	FALSE	FALSE
GOBP_REGULATION_OF_EXOCYTOSIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.15607284	-0.6879878	0.99022007	0.96817577	1	182	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5696	tags=29%, list=31%, signal=42%		negative	FALSE	FALSE
GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2154723	-0.68710226	0.8904538	0.96846426	1	26	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5533	tags=31%, list=30%, signal=44%		negative	FALSE	FALSE
GOBP_MOTILE_CILIUM_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.18681952	-0.68377316	0.93390805	0.96939516	1	52	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3945	tags=19%, list=22%, signal=24%		negative	FALSE	FALSE
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2438224	-0.68310946	0.8784	0.9695109	1	17	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4846	tags=41%, list=27%, signal=56%		negative	FALSE	FALSE
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24308874	-0.68514705	0.88548386	0.96952033	1	17	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3264	tags=18%, list=18%, signal=21%		negative	FALSE	FALSE
