pathway	collection	comparison	ES	NES	pvalue	padj	FWER	size	direction	method	source	rank_metric	report_side	rank_at_max	leading_edge	core_enrichment	output_label	source_file	significant_fdr_0_25	significant_fdr_0_05	NAME	NAME_KEY	COLLECTION	COMPARISON	SIZE	NOM p-val	FDR	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	Log10FDR	tags	list	signal	PA_ID
GOBP_TRNA_WOBBLE_BASE_MODIFICATION	GO_BP	ERpositive_vs_ERnegative	-0.41038918	-1.3337853	0.09477756	0.2873576	1	23	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3101	tags=35%, list=17%, signal=42%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_TRNA_WOBBLE_BASE_MODIFICATION	GOBP_TRNA_WOBBLE_BASE_MODIFICATION	GO_BP	ERpositive_vs_ERnegative	23	0.09477756	0.2873576	0.2873576	1	3101	tags=35%, list=17%, signal=42%	0.541577312209022	35	17	42	ERpositive_vs_ERnegative::GO_BP::GOBP_TRNA_WOBBLE_BASE_MODIFICATION
GOBP_NADPPLUS_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	-0.36854053	-1.3332684	0.08057851	0.28783828	1	36	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4103	tags=39%, list=23%, signal=50%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NADPPLUS_METABOLIC_PROCESS	GOBP_NADPPLUS_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	36	0.08057851	0.28783828	0.28783828	1	4103	tags=39%, list=23%, signal=50%	0.540851449151181	39	23	50	ERpositive_vs_ERnegative::GO_BP::GOBP_NADPPLUS_METABOLIC_PROCESS
GOBP_RECEPTOR_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	0.38825387	1.6066508	0.003875969	0.2887861	1	69	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3838	tags=38%, list=21%, signal=48%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_RECEPTOR_METABOLIC_PROCESS	GOBP_RECEPTOR_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	69	0.003875969	0.2887861	0.2887861	1	3838	tags=38%, list=21%, signal=48%	0.539423714283066	38	21	48	ERpositive_vs_ERnegative::GO_BP::GOBP_RECEPTOR_METABOLIC_PROCESS
GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	-0.40013364	-1.3294696	0.10211946	0.2891777	1	24	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3726	tags=38%, list=21%, signal=47%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	24	0.10211946	0.2891777	0.2891777	1	3726	tags=38%, list=21%, signal=47%	0.538835200797833	38	21	47	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION
GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS	GO_BP	ERpositive_vs_ERnegative	-0.35986996	-1.330004	0.107569724	0.28918758	1	36	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2584	tags=25%, list=14%, signal=29%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS	GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS	GO_BP	ERpositive_vs_ERnegative	36	0.107569724	0.28918758	0.28918758	1	2584	tags=25%, list=14%, signal=29%	0.538820363014065	25	14	29	ERpositive_vs_ERnegative::GO_BP::GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	-0.3835064	-1.329643	0.086444005	0.28933823	1	30	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4184	tags=43%, list=23%, signal=56%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	30	0.086444005	0.28933823	0.28933823	1	4184	tags=43%, list=23%, signal=56%	0.538594179621564	43	23	56	ERpositive_vs_ERnegative::GO_BP::GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_BP	ERpositive_vs_ERnegative	-0.28220916	-1.3320712	0.03877551	0.2895743	1	139	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3558	tags=30%, list=20%, signal=37%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_BP	ERpositive_vs_ERnegative	139	0.03877551	0.2895743	0.2895743	1	3558	tags=30%, list=20%, signal=37%	0.538239984821097	30	20	37	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	-0.30127373	-1.330011	0.05532787	0.28962103	1	93	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4102	tags=35%, list=23%, signal=46%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	93	0.05532787	0.28962103	0.28962103	1	4102	tags=35%, list=23%, signal=46%	0.538169906282365	35	23	46	ERpositive_vs_ERnegative::GO_BP::GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GOBP_ELECTRON_TRANSPORT_CHAIN	GO_BP	ERpositive_vs_ERnegative	-0.29654858	-1.3312644	0.04733728	0.28962368	1	104	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5163	tags=41%, list=28%, signal=57%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN	GO_BP	ERpositive_vs_ERnegative	104	0.04733728	0.28962368	0.28962368	1	5163	tags=41%, list=28%, signal=57%	0.538165932554657	41	28	57	ERpositive_vs_ERnegative::GO_BP::GOBP_ELECTRON_TRANSPORT_CHAIN
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	-0.37084305	-1.3302144	0.10240964	0.28968862	1	35	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5456	tags=54%, list=30%, signal=78%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	35	0.10240964	0.28968862	0.28968862	1	5456	tags=54%, list=30%, signal=78%	0.538068565094056	54	30	78	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	-0.41966575	-1.3317374	0.1122449	0.2896944	1	21	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4418	tags=38%, list=24%, signal=50%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	21	0.1122449	0.2896944	0.2896944	1	4418	tags=38%, list=24%, signal=50%	0.538059899938127	38	24	50	ERpositive_vs_ERnegative::GO_BP::GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	-0.41086003	-1.3309556	0.09876543	0.28969988	1	22	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	997	tags=23%, list=5%, signal=24%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	22	0.09876543	0.28969988	0.28969988	1	997	tags=23%, list=5%, signal=24%	0.538051684690434	23	5	24	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION
GOBP_MONOATOMIC_ANION_HOMEOSTASIS	GO_BP	ERpositive_vs_ERnegative	0.50392145	1.591226	0.034351144	0.28970104	1	20	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	1253	tags=20%, list=7%, signal=21%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_MONOATOMIC_ANION_HOMEOSTASIS	GOBP_MONOATOMIC_ANION_HOMEOSTASIS	GO_BP	ERpositive_vs_ERnegative	20	0.034351144	0.28970104	0.28970104	1	1253	tags=20%, list=7%, signal=21%	0.538049945716326	20	7	21	ERpositive_vs_ERnegative::GO_BP::GOBP_MONOATOMIC_ANION_HOMEOSTASIS
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	-0.25415924	-1.3303071	0.0020242915	0.28996527	1	325	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5297	tags=39%, list=29%, signal=54%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	325	0.0020242915	0.28996527	0.28996527	1	5297	tags=39%, list=29%, signal=54%	0.537654015723772	39	29	54	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION
GOBP_LENS_FIBER_CELL_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	-0.47077498	-1.3313187	0.115913555	0.2899706	1	15	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4285	tags=60%, list=24%, signal=79%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_LENS_FIBER_CELL_DEVELOPMENT	GOBP_LENS_FIBER_CELL_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	15	0.115913555	0.2899706	0.2899706	1	4285	tags=60%, list=24%, signal=79%	0.537646032808045	60	24	79	ERpositive_vs_ERnegative::GO_BP::GOBP_LENS_FIBER_CELL_DEVELOPMENT
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	-0.35451475	-1.330377	0.091976516	0.29031324	1	38	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4114	tags=45%, list=23%, signal=58%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	38	0.091976516	0.29031324	0.29031324	1	4114	tags=45%, list=23%, signal=58%	0.537133157320858	45	23	58	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO_BP	ERpositive_vs_ERnegative	-0.40224826	-1.3285204	0.11154599	0.29041997	1	24	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	863	tags=25%, list=5%, signal=26%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO_BP	ERpositive_vs_ERnegative	24	0.11154599	0.29041997	0.29041997	1	863	tags=25%, list=5%, signal=26%	0.536973523775618	25	5	26	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	-0.3499223	-1.3278072	0.08383234	0.2912485	1	47	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5072	tags=40%, list=28%, signal=56%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	47	0.08383234	0.2912485	0.2912485	1	5072	tags=40%, list=28%, signal=56%	0.535736302681463	40	28	56	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION
GOBP_PROTEIN_FOLDING	GO_BP	ERpositive_vs_ERnegative	-0.2681021	-1.3265846	0.018789144	0.2924474	1	200	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3573	tags=26%, list=20%, signal=32%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING	GO_BP	ERpositive_vs_ERnegative	200	0.018789144	0.2924474	0.2924474	1	3573	tags=26%, list=20%, signal=32%	0.533952235373226	26	20	32	ERpositive_vs_ERnegative::GO_BP::GOBP_PROTEIN_FOLDING
GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	0.5260555	1.5917786	0.035785288	0.2924753	1	18	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2125	tags=39%, list=12%, signal=44%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT	GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	18	0.035785288	0.2924753	0.2924753	1	2125	tags=39%, list=12%, signal=44%	0.533910804886585	39	12	44	ERpositive_vs_ERnegative::GO_BP::GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	GO_BP	ERpositive_vs_ERnegative	-0.3956576	-1.3266711	0.10650887	0.29277784	1	26	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	1800	tags=23%, list=10%, signal=26%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_MITOTIC_SISTER_CHROMATID_COHESION	GOBP_MITOTIC_SISTER_CHROMATID_COHESION	GO_BP	ERpositive_vs_ERnegative	26	0.10650887	0.29277784	0.29277784	1	1800	tags=23%, list=10%, signal=26%	0.533461797592891	23	10	26	ERpositive_vs_ERnegative::GO_BP::GOBP_MITOTIC_SISTER_CHROMATID_COHESION
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	-0.39466462	-1.3254645	0.10633947	0.29402113	1	25	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5445	tags=48%, list=30%, signal=69%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	25	0.10633947	0.29402113	0.29402113	1	5445	tags=48%, list=30%, signal=69%	0.531621457640046	48	30	69	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	-0.45749316	-1.3251426	0.128	0.2942105	1	16	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	7625	tags=69%, list=42%, signal=119%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	16	0.128	0.2942105	0.2942105	1	7625	tags=69%, list=42%, signal=119%	0.531341831912068	69	42	119	ERpositive_vs_ERnegative::GO_BP::GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	0.48710746	1.5922462	0.009398496	0.29547694	1	25	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2708	tags=32%, list=15%, signal=38%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	25	0.009398496	0.29547694	0.29547694	1	2708	tags=32%, list=15%, signal=38%	0.529476407241399	32	15	38	ERpositive_vs_ERnegative::GO_BP::GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS
GOBP_PLATELET_AGGREGATION	GO_BP	ERpositive_vs_ERnegative	-0.30834788	-1.3235211	0.056277055	0.2966616	1	75	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4393	tags=35%, list=24%, signal=46%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_PLATELET_AGGREGATION	GOBP_PLATELET_AGGREGATION	GO_BP	ERpositive_vs_ERnegative	75	0.056277055	0.2966616	0.2966616	1	4393	tags=35%, list=24%, signal=46%	0.527738665302273	35	24	46	ERpositive_vs_ERnegative::GO_BP::GOBP_PLATELET_AGGREGATION
GOBP_REGULATION_OF_TRANSLATION	GO_BP	ERpositive_vs_ERnegative	-0.25082356	-1.3224593	0.01	0.2967422	1	320	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3843	tags=28%, list=21%, signal=35%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_TRANSLATION	GOBP_REGULATION_OF_TRANSLATION	GO_BP	ERpositive_vs_ERnegative	320	0.01	0.2967422	0.2967422	1	3843	tags=28%, list=21%, signal=35%	0.527620687845922	28	21	35	ERpositive_vs_ERnegative::GO_BP::GOBP_REGULATION_OF_TRANSLATION
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GO_BP	ERpositive_vs_ERnegative	-0.4535537	-1.3225949	0.13279678	0.29693106	1	16	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4401	tags=50%, list=24%, signal=66%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GO_BP	ERpositive_vs_ERnegative	16	0.13279678	0.29693106	0.29693106	1	4401	tags=50%, list=24%, signal=66%	0.527344371346105	50	24	66	ERpositive_vs_ERnegative::GO_BP::GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME
GOBP_SYNAPTIC_VESICLE_CLUSTERING	GO_BP	ERpositive_vs_ERnegative	0.5439008	1.5841671	0.043052837	0.2972246	1	16	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2278	tags=25%, list=13%, signal=29%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_SYNAPTIC_VESICLE_CLUSTERING	GOBP_SYNAPTIC_VESICLE_CLUSTERING	GO_BP	ERpositive_vs_ERnegative	16	0.043052837	0.2972246	0.2972246	1	2278	tags=25%, list=13%, signal=29%	0.52691524874012	25	13	29	ERpositive_vs_ERnegative::GO_BP::GOBP_SYNAPTIC_VESICLE_CLUSTERING
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	-0.3203144	-1.3226378	0.05533597	0.29731217	1	65	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4068	tags=32%, list=22%, signal=42%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	65	0.05533597	0.29731217	0.29731217	1	4068	tags=32%, list=22%, signal=42%	0.526787313278516	32	22	42	ERpositive_vs_ERnegative::GO_BP::GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GO_BP	ERpositive_vs_ERnegative	-0.34821105	-1.3227026	0.082840234	0.29763347	1	47	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4414	tags=36%, list=24%, signal=48%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GO_BP	ERpositive_vs_ERnegative	47	0.082840234	0.29763347	0.29763347	1	4414	tags=36%, list=24%, signal=48%	0.526318232336596	36	24	48	ERpositive_vs_ERnegative::GO_BP::GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION
GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	GO_BP	ERpositive_vs_ERnegative	-0.43635842	-1.3208903	0.12830958	0.29853195	1	17	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	282	tags=12%, list=2%, signal=12%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	GO_BP	ERpositive_vs_ERnegative	17	0.12830958	0.29853195	0.29853195	1	282	tags=12%, list=2%, signal=12%	0.525009182235934	12	2	12	ERpositive_vs_ERnegative::GO_BP::GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GO_BP	ERpositive_vs_ERnegative	-0.26770067	-1.3209469	0.020703934	0.29888695	1	173	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4425	tags=31%, list=24%, signal=41%		GSEA_ERpositive_vs_ERnegative_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GO_BP	ERpositive_vs_ERnegative	173	0.020703934	0.29888695	0.29888695	1	4425	tags=31%, list=24%, signal=41%	0.524493046709515	31	24	41	ERpositive_vs_ERnegative::GO_BP::GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC
